year,city,product_type,farmer_number,total_area,amount
2008,CANAKKALE,LIMON OTU,,,0
2008,CANAKKALE,SALGAM,,,2
2008,CANAKKALE,TERE,,,2
2008,CANAKKALE,TOMATILLO,,,2
2008,CANAKKALE,YABAN HAVUCU,,,2
2008,CANAKKALE,BAKLA,,,7
2008,CANAKKALE,HUNNAP,,,14
2008,CANAKKALE,MERA,,,0
2008,CANAKKALE,TRITIKALE,,,50
2008,CANAKKALE,LAHANA(BRUKSEL),,,2
2013,BURSA,BAL KABAGI,,,13
2008,CANAKKALE,AT KESTANESI,,,0
2008,CANAKKALE,EKINEZYA,,,2
2008,CANAKKALE,PORTAKAL NERGISI,,,0
2008,CANKIRI,ELMA,,,3381
2008,DENIZLI,ADACAYI,,,1
2008,DENIZLI,ANASON,,,10
2008,DENIZLI,AYVA,,,1
2008,DENIZLI,BADEM,,,0
2008,DENIZLI,BIBER,,,0
2008,DENIZLI,BIBERIYE,,,0
2008,DENIZLI,DOMATES,,,2
2008,DENIZLI,ELMA,,,20
2008,DENIZLI,ERIK,,,5
2008,DENIZLI,FESLEGEN,,,0
2008,DENIZLI,HASHAS,,,9
2008,DENIZLI,KAYISI,,,1
2008,DENIZLI,KEKIK,,,87
2008,DENIZLI,KIMYON,,,0
2008,DENIZLI,PATLICAN,,,1
2008,DENIZLI,UZUM,,,665
2008,DENIZLI,CEVIZ,,,3
2008,DENIZLI,NAR,,,0
2008,DENIZLI,FIG,,,22
2013,CANAKKALE,BAL KABAGI,,,23
2008,DENIZLI,REZENE,,,1
2013,ESKISEHIR,BAL KABAGI,,,12
2008,DENIZLI,NANE,,,0
2013,ISTANBUL,BAL KABAGI,,,7
2013,IZMIR,BAL KABAGI,,,0
2008,DENIZLI,KISNIS,,,0
2013,KIRIKKALE,BAL KABAGI,,,2
2008,DENIZLI,SABUN OTU (COVEN),,,10
2008,DUZCE,ARMUT,,,0
2008,DUZCE,BIBER,,,2
2008,DUZCE,CILEK,,,2
2008,DUZCE,DOMATES,,,14
2008,DUZCE,ELMA,,,9
2008,DUZCE,FASULYE,,,4
2008,DUZCE,FINDIK,,,1671
2008,DUZCE,HIYAR,,,2
2008,DUZCE,KABAK,,,1
2008,DUZCE,KIRAZ,,,5
2008,DUZCE,PATLICAN,,,1
2008,DUZCE,UZUM,,,8
2008,DUZCE,BOGURTLEN,,,0
2008,DUZCE,CEVIZ,,,33
2008,DUZCE,KARPUZ,,,19
2008,DUZCE,IHLAMUR,,,0
2008,DUZCE,MISIR,,,1
2008,DUZCE,KIVI,,,0
2013,KOCAELI,BAL KABAGI,,,12
2008,DUZCE,SEKER KAMISI,,,18
2008,ERZINCAN,BUGDAY,,,1638
2008,ERZINCAN,CILEK,,,11
2008,ERZINCAN,FASULYE,,,16
2008,ERZINCAN,ARPA,,,282
2008,ERZINCAN,YULAF,,,1
2008,ERZINCAN,FIG,,,136
2008,ERZINCAN,YONCA,,,551
2008,ERZINCAN,MISIR,,,1410
2008,ERZINCAN,PANCAR,,,60
2008,ERZINCAN,CAVDAR,,,45
2008,ERZINCAN,KORUNGA,,,21
2008,ERZINCAN,CAYIR,,,41
2013,KONYA,BAL KABAGI,,,1
2008,ERZINCAN,TRITIKALE,,,15
2008,ERZURUM,BUGDAY,,,2864
2008,ERZURUM,ELMA,,,1700
2008,ERZURUM,FASULYE,,,6
2008,ERZURUM,MERCIMEK,,,11
2008,ERZURUM,NOHUT,,,5
2008,ERZURUM,ARPA,,,433
2008,ERZURUM,AYCICEGI,,,57
2008,ERZURUM,FIG,,,1900
2008,ERZURUM,PATATES,,,200
2008,ERZURUM,YONCA,,,8584
2008,ERZURUM,CAVDAR,,,114
2008,ERZURUM,KORUNGA,,,1399
2008,ERZURUM,CAYIR,,,2769
2013,MANISA,BAL KABAGI,,,2
2008,ERZURUM,KETEN,,,2
2008,ERZURUM,SALGAM,,,0
2013,SAKARYA,BAL KABAGI,,,15
2013,ZONGULDAK,BAL KABAGI,,,5
2008,ESKISEHIR,ANASON,,,30
2008,ESKISEHIR,ARMUT,,,0
2008,ESKISEHIR,AYVA,,,0
2008,ESKISEHIR,BIBER,,,2
2008,ESKISEHIR,BUGDAY,,,16
2008,ESKISEHIR,DOMATES,,,7
2008,ESKISEHIR,ELMA,,,16
2008,ESKISEHIR,ERIK,,,1
2008,ESKISEHIR,FASULYE,,,1
2008,ESKISEHIR,HASHAS,,,36
2008,ESKISEHIR,HIYAR,,,1
2008,ESKISEHIR,KABAK,,,1
2008,ESKISEHIR,KIMYON,,,174
2008,ESKISEHIR,KIRAZ,,,26
2008,ESKISEHIR,MERCIMEK,,,20
2008,ESKISEHIR,NOHUT,,,147
2008,ESKISEHIR,PATLICAN,,,1
2008,ESKISEHIR,PIRASA,,,2
2008,ESKISEHIR,SEFTALI,,,1
2008,ESKISEHIR,UZUM,,,2
2008,ESKISEHIR,VISNE,,,0
2008,ESKISEHIR,CEVIZ,,,0
2008,ESKISEHIR,SOGAN,,,0
2008,ESKISEHIR,YULAF,,,15
2008,ESKISEHIR,AYCICEGI,,,42
2014,ANKARA,BAL KABAGI,,,68
2008,ESKISEHIR,BEZELYE,,,0
2008,ESKISEHIR,HAVUC,,,0
2008,ESKISEHIR,KARPUZ,,,0
2008,ESKISEHIR,KAVUN,,,0
2008,ESKISEHIR,PATATES,,,4
2008,ESKISEHIR,REZENE,,,30
2008,ESKISEHIR,BORULCE,,,0
2008,ESKISEHIR,BROKOLI,,,1
2014,AYDIN,BAL KABAGI,,,23
2008,ESKISEHIR,MARUL,,,0
2008,ESKISEHIR,MISIR,,,30
2008,ESKISEHIR,NANE,,,0
2014,BURSA,BAL KABAGI,,,3
2008,ESKISEHIR,CAVDAR,,,15
2008,ESKISEHIR,ZERDALI,,,0
2008,ESKISEHIR,ISPANAK,,,0
2014,CANAKKALE,BAL KABAGI,,,1
2014,ELAZIG,BAL KABAGI,,,1
2014,ESKISEHIR,BAL KABAGI,,,13
2008,ESKISEHIR,TURP,,,0
2008,ESKISEHIR,BAMYA,,,0
2014,ISTANBUL,BAL KABAGI,,,10
2008,ESKISEHIR,LAHANA,,,6
2014,IZMIR,BAL KABAGI,,,0
2008,ESKISEHIR,TERE,,,0
2008,ESKISEHIR,BAKLA,,,0
2008,ESKISEHIR,YER ELMASI,,,0
2008,ESKISEHIR,ACUR,,,0
2008,GAZIANTEP,ANTEPFISTIGI,,,493
2008,GAZIANTEP,ARMUT,,,17
2008,GAZIANTEP,AYVA,,,9
2008,GAZIANTEP,BADEM,,,9
2008,GAZIANTEP,BUGDAY,,,653
2008,GAZIANTEP,DUT,,,24
2008,GAZIANTEP,ELMA,,,40
2008,GAZIANTEP,INCIR,,,0
2008,GAZIANTEP,KAYISI,,,3
2008,GAZIANTEP,KIRAZ,,,9
2008,GAZIANTEP,MERCIMEK,,,69
2008,GAZIANTEP,NOHUT,,,196
2008,GAZIANTEP,UZUM,,,118
2008,GAZIANTEP,VISNE,,,1
2008,GAZIANTEP,ARPA,,,25
2008,GAZIANTEP,CEVIZ,,,18
2008,GAZIANTEP,KAPARI,,,10
2008,GAZIANTEP,NAR,,,3300
2008,GAZIANTEP,ZEYTIN,,,128
2008,GAZIANTEP,ALIC,,,1
2008,GAZIANTEP,IHLAMUR,,,0
2008,GAZIANTEP,CENNET ELMASI,,,1
2014,KIRIKKALE,BAL KABAGI,,,3
2008,GAZIANTEP,HURMA,,,0
2008,GIRESUN,DOMATES,,,20
2008,GIRESUN,FINDIK,,,413
2008,GIRESUN,BAMYA,,,0
2008,GIRESUN,LAHANA,,,0
2008,GUMUSHANE,BUGDAY,,,210
2008,GUMUSHANE,ELMA,,,154
2008,GUMUSHANE,ARPA,,,99
2008,GUMUSHANE,YULAF,,,13
2008,GUMUSHANE,AYCICEGI,,,15
2008,GUMUSHANE,FIG,,,273
2008,GUMUSHANE,YONCA,,,1721
2008,GUMUSHANE,MISIR,,,7785
2008,GUMUSHANE,KORUNGA,,,597
2008,GUMUSHANE,CAYIR,,,54
2014,KOCAELI,BAL KABAGI,,,3
2008,HATAY,BUGDAY,,,77
2008,HATAY,DOMATES,,,85
2008,HATAY,LIMON,,,90
2008,HATAY,MANDARIN,,,210
2008,HATAY,NAR,,,122
2008,HATAY,PAMUK,,,70
2008,HATAY,ZEYTIN,,,269
2008,HATAY,FIG,,,30
2008,HATAY,MISIR,,,42
2008,HATAY,GREYFURT,,,255
2008,IGDIR,BUGDAY,,,135
2008,IGDIR,ARPA,,,1
2008,IGDIR,YONCA,,,515
2008,IGDIR,CAYIR,,,4703
2008,ISPARTA,ADACAYI,,,60
2008,ISPARTA,ARMUT,,,315
2008,ISPARTA,BADEM,,,0
2008,ISPARTA,DEFNE,,,50
2008,ISPARTA,DOMATES,,,1956
2008,ISPARTA,DUT,,,0
2008,ISPARTA,ELMA,,,486
2008,ISPARTA,ERIK,,,6
2008,ISPARTA,INCIR,,,0
2008,ISPARTA,KAYISI,,,639
2008,ISPARTA,KEKIK,,,130
2008,ISPARTA,KIRAZ,,,10
2008,ISPARTA,NOHUT,,,73
2008,ISPARTA,SEFTALI,,,3
2008,ISPARTA,UZUM,,,3
2008,ISPARTA,VISNE,,,11
2008,ISPARTA,CEVIZ,,,0
2008,ISPARTA,GUL,,,224
2008,ISPARTA,FIG,,,0
2008,ISPARTA,MERSIN,,,10
2008,ISPARTA,KECIBOYNUZU,,,60
2008,ISPARTA,KARAHAN,,,50
2008,ISPARTA,KAVAK,,,0
2014,MERSIN,BAL KABAGI,,,380
2008,ISPARTA,HUNNAP,,,0
2008,ISPARTA,TAVSAN MEMESI,,,25
2008,ISTANBUL,ADACAYI,,,0
2008,ISTANBUL,ARMUT,,,0
2008,ISTANBUL,AYVA,,,2
2008,ISTANBUL,BIBER,,,40
2008,ISTANBUL,BIBERIYE,,,2
2008,ISTANBUL,CILEK,,,5
2008,ISTANBUL,DOMATES,,,208
2008,ISTANBUL,DUT,,,0
2008,ISTANBUL,ELMA,,,1
2008,ISTANBUL,ERIK,,,0
2008,ISTANBUL,FASULYE,,,10
2008,ISTANBUL,FESLEGEN,,,1
2008,ISTANBUL,HIYAR,,,88
2008,ISTANBUL,INCIR,,,1
2008,ISTANBUL,KABAK,,,24
2008,ISTANBUL,KAYISI,,,0
2008,ISTANBUL,KEKIK,,,1
2008,ISTANBUL,KIRAZ,,,0
2008,ISTANBUL,PATLICAN,,,29
2008,ISTANBUL,PIRASA,,,3
2008,ISTANBUL,SEFTALI,,,0
2008,ISTANBUL,UZUM,,,130
2008,ISTANBUL,VISNE,,,0
2008,ISTANBUL,AHUDUDU,,,0
2008,ISTANBUL,BOGURTLEN,,,1
2008,ISTANBUL,CEVIZ,,,2
2008,ISTANBUL,NAR,,,1
2008,ISTANBUL,SOGAN,,,8
2014,SAKARYA,BAL KABAGI,,,8
2008,ISTANBUL,BEZELYE,,,1
2008,ISTANBUL,HAVUC,,,1
2008,ISTANBUL,KARPUZ,,,55
2008,ISTANBUL,KAVUN,,,36
2014,ZONGULDAK,BAL KABAGI,,,5
2008,ISTANBUL,PAPATYA,,,0
2008,ISTANBUL,REZENE,,,1
2008,ISTANBUL,YONCA,,,1
2008,ISTANBUL,BORULCE,,,0
2008,ISTANBUL,BROKOLI,,,6
2015,AFYONKARAHISAR,BAL KABAGI,,,3
2008,ISTANBUL,DEVE DIKENI,,,0
2008,ISTANBUL,EBEGUMECI,,,0
2008,ISTANBUL,IHLAMUR,,,0
2015,ANKARA,BAL KABAGI,,,34
2008,ISTANBUL,MARUL,,,20
2008,ISTANBUL,MISIR,,,2
2008,ISTANBUL,MURVER,,,0
2008,ISTANBUL,NANE,,,1
2008,ISTANBUL,PANCAR,,,0
2008,ISTANBUL,ROKA,,,7
2015,AYDIN,BAL KABAGI,,,2
2008,ISTANBUL,CAVDAR,,,1
2008,ISTANBUL,ISPANAK,,,2
2015,BALIKESIR,BAL KABAGI,,,6
2015,BILECIK,BAL KABAGI,,,0
2008,ISTANBUL,PAZI,,,1
2015,BURSA,BAL KABAGI,,,6
2008,ISTANBUL,TURP,,,6
2015,ELAZIG,BAL KABAGI,,,1
2008,ISTANBUL,LAHANA,,,4
2008,ISTANBUL,CENNET ELMASI,,,0
2008,ISTANBUL,KEREVIZ,,,2
2015,ESKISEHIR,BAL KABAGI,,,9
2008,ISTANBUL,TERE,,,0
2008,ISTANBUL,BAKLA,,,1
2008,ISTANBUL,HUNNAP,,,2
2008,ISTANBUL,FRENK SOGANI,,,0
2008,ISTANBUL,HINDIBA,,,0
2008,ISTANBUL,YOGURT OTU,,,0
2008,ISTANBUL,LAHANA(BRUKSEL),,,1
2015,ISTANBUL,BAL KABAGI,,,8
2008,ISTANBUL,GULHATMI,,,0
2008,ISTANBUL,KRIZANTEM,,,0
2008,ISTANBUL,MISK,,,0
2015,IZMIR,BAL KABAGI,,,0
2008,ISTANBUL,SEVKETI BOSTAN,,,0
2008,ISTANBUL,TARHUN,,,0
2008,ISTANBUL,ASYA YESILI (SALATA BITKISI),,,0
2008,ISTANBUL,BOL SALAD(SALATA BITKISI),,,1
2008,ISTANBUL,ENDIVYEN,,,1
2008,ISTANBUL,FRENK MAYDANOZU,,,0
2008,ISTANBUL,HARDAL,,,0
2008,ISTANBUL,HAVUC(BEBEK),,,1
2008,ISTANBUL,ISPANAK(BEBEK),,,1
2008,ISTANBUL,KABAK(BEBEK),,,1
2008,ISTANBUL,KIRMIZI YAPRAK (SALATA BITKISI),,,1
2008,ISTANBUL,KOP SALAD (SALATA BITKISI),,,1
2008,ISTANBUL,LOLOROSSO  (SALATA BITKISI),,,1
2008,ISTANBUL,PAKCOY YAPRAGI (SALATA BITKISI),,,0
2015,KOCAELI,BAL KABAGI,,,2
2008,ISTANBUL,PATLICAN(BEBEK),,,1
2008,ISTANBUL,POLOROSSO (SALATA BITKISI),,,1
2008,ISTANBUL,TATSOI (SALATA BITKISI),,,0
2008,ISTANBUL,YESIL LOLO (SALATA BITKISI),,,1
2008,IZMIR,ADACAYI,,,2
2008,IZMIR,ANASON,,,3
2008,IZMIR,ANTEPFISTIGI,,,29
2008,IZMIR,ARMUT,,,6
2008,IZMIR,AYVA,,,3
2008,IZMIR,BADEM,,,148
2008,IZMIR,BIBER,,,145
2008,IZMIR,BIBERIYE,,,4
2008,IZMIR,BUGDAY,,,200
2008,IZMIR,DEFNE,,,582
2008,IZMIR,DOMATES,,,6166
2008,IZMIR,DUT,,,1
2008,IZMIR,ELMA,,,253
2008,IZMIR,ERIK,,,82
2008,IZMIR,FASULYE,,,1
2008,IZMIR,FESLEGEN,,,10
2008,IZMIR,HIYAR,,,0
2008,IZMIR,INCIR,,,1463
2008,IZMIR,KABAK,,,25
2008,IZMIR,KAYISI,,,4
2008,IZMIR,KEKIK,,,485
2008,IZMIR,KESTANE,,,24
2008,IZMIR,KIMYON,,,0
2008,IZMIR,KIRAZ,,,164
2008,IZMIR,LIMON,,,3
2008,IZMIR,MANDARIN,,,129
2008,IZMIR,PATLICAN,,,28
2008,IZMIR,SEFTALI,,,291
2008,IZMIR,UZUM,,,5555
2008,IZMIR,VISNE,,,0
2008,IZMIR,CEVIZ,,,250
2015,KONYA,BAL KABAGI,,,2
2008,IZMIR,KAPARI,,,200
2008,IZMIR,NAR,,,781
2008,IZMIR,PAMUK,,,1731
2008,IZMIR,PORTAKAL,,,11
2008,IZMIR,SOGAN,,,31
2008,IZMIR,ZEYTIN,,,10974
2008,IZMIR,AYCICEGI,,,137
2008,IZMIR,BEZELYE,,,3
2008,IZMIR,FIG,,,101
2008,IZMIR,HAYIT,,,55
2008,IZMIR,ISIRGAN OTU,,,11
2008,IZMIR,KARPUZ,,,198
2008,IZMIR,MERSIN,,,30
2008,IZMIR,PAPATYA,,,100
2008,IZMIR,PATATES,,,5
2008,IZMIR,REZENE,,,8
2008,IZMIR,YONCA,,,706
2008,IZMIR,ARDIC TOHUMU,,,3
2008,IZMIR,BORULCE,,,5
2008,IZMIR,BROKOLI,,,90
2017,AFYONKARAHISAR,BAL KABAGI,,,20
2008,IZMIR,EBEGUMECI,,,0
2008,IZMIR,ENGINAR,,,1021
2008,IZMIR,GENGEL,,,0
2008,IZMIR,HARDAL OTU,,,0
2008,IZMIR,HATMI,,,1
2008,IZMIR,IHLAMUR,,,20
2008,IZMIR,KUSBURNU,,,1
2008,IZMIR,KUZU KULAGI,,,0
2008,IZMIR,MARUL,,,422
2008,IZMIR,MISIR,,,4576
2008,IZMIR,NEKTARIN,,,8
2008,IZMIR,PANCAR,,,0
2008,IZMIR,ROKA,,,6
2017,ANKARA,BAL KABAGI,,,201
2008,IZMIR,SIGIR KUYRUGU,,,0
2008,IZMIR,KIVI,,,0
2008,IZMIR,GREYFURT,,,2
2008,IZMIR,ISPANAK,,,249
2017,BILECIK,BAL KABAGI,,,0
2017,BURSA,BAL KABAGI,,,0
2008,IZMIR,IGDE,,,0
2008,IZMIR,PAZI,,,0
2017,ELAZIG,BAL KABAGI,,,1
2008,IZMIR,TURP,,,0
2008,IZMIR,TURUNC,,,2
2008,IZMIR,BAMYA,,,2
2017,ESKISEHIR,BAL KABAGI,,,5
2008,IZMIR,KARAHAN,,,25
2008,IZMIR,LAHANA,,,48
2008,IZMIR,KEREVIZ,,,0
2017,ISTANBUL,BAL KABAGI,,,11
2008,IZMIR,TERE,,,0
2008,IZMIR,BAKLA,,,35
2008,IZMIR,MERA,,,0
2008,IZMIR,GELINCIK,,,0
2008,IZMIR,TURP OTU,,,0
2008,IZMIR,LAHANA(KIRMIZI),,,74
2008,IZMIR,KUZU GOBEGI,,,10
2017,IZMIR,BAL KABAGI,,,2
2008,IZMIR,MANTAR(KULTUR),,,50
2008,IZMIR,ARAPSACI,,,0
2008,IZMIR,CIBEZ,,,0
2008,IZMIR,ESEKHELVASI,,,0
2008,IZMIR,KAZAYAGI,,,0
2008,IZMIR,KENGER,,,0
2008,IZMIR,KUSYUREGI,,,0
2008,IZMIR,LABADA,,,0
2008,IZMIR,RADIKA,,,0
2008,IZMIR,SEVKETI BOSTAN,,,0
2008,IZMIR,LAHANA(KARA),,,5
2008,IZMIR,SALBA,,,5
2008,KAHRAMANMARAS,BIBER,,,318
2008,KAHRAMANMARAS,BUGDAY,,,110
2008,KAHRAMANMARAS,FASULYE,,,824
2008,KAHRAMANMARAS,KAYISI,,,4106
2008,KAHRAMANMARAS,NOHUT,,,133
2008,KAHRAMANMARAS,UZUM,,,6
2008,KAHRAMANMARAS,PAMUK,,,187
2008,KAHRAMANMARAS,AYCICEGI,,,12
2008,KAHRAMANMARAS,NANE,,,9
2017,KARABUK,BAL KABAGI,,,0
2008,KAHRAMANMARAS,SOYA FASULYESI,,,9
2017,KAYSERI,BAL KABAGI,,,0
2017,KIRIKKALE,BAL KABAGI,,,1
2008,KARAMAN,ARMUT,,,0
2008,KARAMAN,BADEM,,,0
2008,KARAMAN,BIBER,,,1
2008,KARAMAN,BUGDAY,,,118
2008,KARAMAN,DOMATES,,,2
2008,KARAMAN,ELMA,,,0
2008,KARAMAN,FASULYE,,,27
2008,KARAMAN,KAYISI,,,201
2008,KARAMAN,KIRAZ,,,0
2008,KARAMAN,MERCIMEK,,,3
2008,KARAMAN,ARPA,,,73
2008,KARAMAN,FIG,,,0
2008,KARAMAN,KARPUZ,,,4
2008,KARAMAN,KAVUN,,,6
2008,KARAMAN,YONCA,,,532
2008,KARAMAN,MISIR,,,100
2008,KARAMAN,CAVDAR,,,50
2017,KOCAELI,BAL KABAGI,,,16
2008,KARAMAN,MERA,,,0
2008,KARS,BUGDAY,,,994
2008,KARS,ARPA,,,173
2008,KARS,YULAF,,,101
2008,KARS,FIG,,,1042
2008,KARS,YONCA,,,52
2008,KARS,CAVDAR,,,4
2008,KARS,YEM BITKISI,,,5094
2008,KARS,KORUNGA,,,125
2008,KARS,CAYIR,,,1142
2017,KONYA,BAL KABAGI,,,1
2008,KASTAMONU,DEFNE,,,1
2008,KASTAMONU,ELMA,,,4143
2008,KASTAMONU,KEKIK,,,1
2008,KASTAMONU,KESTANE,,,1
2008,KASTAMONU,BOGURTLEN,,,2
2008,KASTAMONU,FIG,,,40
2008,KASTAMONU,KIZILCIK,,,1
2008,KASTAMONU,PAPATYA,,,1
2008,KASTAMONU,IHLAMUR,,,1
2008,KASTAMONU,MANTAR,,,1
2017,AFYONKARAHISAR,BAL KABAGI,,,9
2008,KASTAMONU,MENENGIC,,,1
2008,KASTAMONU,SUMAK,,,1
2008,KASTAMONU,KARAYEMIS,,,1
2017,AMASYA,BAL KABAGI,,,0
2008,KASTAMONU,AHLAT,,,1
2008,KASTAMONU,DAG CILEGI,,,1
2008,KASTAMONU,DAG NANESI,,,1
2008,KASTAMONU,DIKEN UCU,,,1
2008,KAYSERI,ARMUT,,,20
2008,KAYSERI,BADEM,,,1
2008,KAYSERI,ELMA,,,33
2008,KAYSERI,FASULYE,,,28
2008,KAYSERI,KIRAZ,,,0
2008,KAYSERI,SEFTALI,,,0
2008,KAYSERI,UZUM,,,15
2008,KAYSERI,CEVIZ,,,12
2017,ANKARA,BAL KABAGI,,,5
2008,KAYSERI,PATATES,,,307
2008,KAYSERI,YONCA,,,99
2008,KAYSERI,ZERDALI,,,37
2008,KAYSERI,KORUNGA,,,1
2008,KAYSERI,CAYIR,,,11
2017,AYDIN,BAL KABAGI,,,22
2008,KIRIKKALE,BIBERIYE,,,1
2008,KIRIKKALE,DOMATES,,,4
2008,KIRIKKALE,FASULYE,,,2
2008,KIRIKKALE,HIYAR,,,2
2008,KIRIKKALE,KABAK,,,1
2008,KIRIKKALE,NOHUT,,,0
2008,KIRIKKALE,PATLICAN,,,2
2008,KIRIKKALE,PIRASA,,,2
2008,KIRIKKALE,SOGAN,,,0
2008,KIRIKKALE,BEZELYE,,,0
2008,KIRIKKALE,HAVUC,,,1
2008,KIRIKKALE,KARPUZ,,,0
2008,KIRIKKALE,KAVUN,,,1
2008,KIRIKKALE,PATATES,,,0
2008,KIRIKKALE,MARUL,,,0
2008,KIRIKKALE,PANCAR,,,0
2008,KIRIKKALE,ROKA,,,0
2008,KIRIKKALE,CELTIK,,,9
2008,KIRIKKALE,ISPANAK,,,2
2017,BILECIK,BAL KABAGI,,,1
2017,BURSA,BAL KABAGI,,,7
2008,KIRIKKALE,TURP,,,1
2008,KIRIKKALE,LAHANA,,,1
2017,CANAKKALE,BAL KABAGI,,,4
2008,KIRIKKALE,BAKLA,,,0
2008,KIRIKKALE,LAHANA(KARA),,,1
2008,KIRIKKALE,MISIR (DANE),,,1
2008,KIRKLARELI,ELMA,,,12
2008,KIRKLARELI,KIRAZ,,,1
2008,KIRKLARELI,YONCA,,,16
2017,ELAZIG,BAL KABAGI,,,2
2008,KOCAELI,BIBER,,,2
2008,KOCAELI,CILEK,,,0
2008,KOCAELI,DOMATES,,,9
2008,KOCAELI,FASULYE,,,0
2008,KOCAELI,HIYAR,,,0
2008,KOCAELI,KABAK,,,0
2008,KOCAELI,PATLICAN,,,2
2008,KOCAELI,PIRASA,,,0
2008,KOCAELI,SOGAN,,,0
2017,ESKISEHIR,BAL KABAGI,,,7
2008,KOCAELI,KARPUZ,,,60
2008,KOCAELI,PATATES,,,1
2017,ISTANBUL,BAL KABAGI,,,6
2008,KOCAELI,MISIR,,,0
2008,KOCAELI,NANE,,,0
2008,KOCAELI,ROKA,,,0
2017,IZMIR,BAL KABAGI,,,4
2017,KARABUK,BAL KABAGI,,,4
2017,KAYSERI,BAL KABAGI,,,0
2017,KIRIKKALE,BAL KABAGI,,,0
2008,KOCAELI,TURP,,,0
2017,KOCAELI,BAL KABAGI,,,17
2008,KOCAELI,LAHANA,,,10
2008,KOCAELI,KEREVIZ,,,0
2017,KONYA,BAL KABAGI,,,0
2008,KOCAELI,TERE,,,0
2008,KONYA,ANASON,,,105
2008,KONYA,ARMUT,,,73
2008,KONYA,AYVA,,,0
2008,KONYA,BADEM,,,13
2008,KONYA,BIBER,,,500
2008,KONYA,BUGDAY,,,71
2008,KONYA,CILEK,,,2374
2008,KONYA,DOMATES,,,2102
2008,KONYA,DUT,,,0
2008,KONYA,ELMA,,,549
2008,KONYA,ERIK,,,144
2008,KONYA,FASULYE,,,9
2008,KONYA,FINDIK,,,0
2008,KONYA,HASHAS,,,323
2008,KONYA,HIYAR,,,0
2008,KONYA,KABAK,,,0
2008,KONYA,KAYISI,,,8
2008,KONYA,KIMYON,,,244
2008,KONYA,KIRAZ,,,584
2008,KONYA,MERCIMEK,,,20
2008,KONYA,NOHUT,,,112
2008,KONYA,PATLICAN,,,0
2008,KONYA,SEFTALI,,,15
2008,KONYA,UZUM,,,60
2008,KONYA,VISNE,,,2591
2008,KONYA,ARPA,,,9
2008,KONYA,CEVIZ,,,212
2008,KONYA,SOGAN,,,47
2008,KONYA,YULAF,,,17
2008,KONYA,FIG,,,12
2008,KONYA,HAVUC,,,2828
2008,KONYA,KARPUZ,,,0
2008,KONYA,KAVUN,,,80
2008,KONYA,PATATES,,,1596
2008,KONYA,REZENE,,,43
2008,KONYA,YONCA,,,30
2008,KONYA,BORULCE,,,0
2008,KONYA,MARUL,,,1
2008,KONYA,MUSMULA,,,0
2018,AFYONKARAHISAR,BAL KABAGI,,,2
2008,KONYA,SOYA FASULYESI,,,31
2018,AMASYA,BAL KABAGI,,,29
2008,KONYA,BAKLA,,,1
2008,KONYA,HAVUC(KARA),,,800
2008,KUTAHYA,ARMUT,,,20
2008,KUTAHYA,CILEK,,,85
2008,KUTAHYA,ELMA,,,2698
2008,KUTAHYA,ERIK,,,125
2008,KUTAHYA,KIRAZ,,,19
2008,KUTAHYA,VISNE,,,548
2018,ANKARA,BAL KABAGI,,,21
2008,MALATYA,ARMUT,,,2
2008,MALATYA,AYVA,,,0
2008,MALATYA,BADEM,,,4
2008,MALATYA,BIBER,,,6
2008,MALATYA,BUGDAY,,,2136
2008,MALATYA,DOMATES,,,423
2008,MALATYA,DUT,,,67
2008,MALATYA,ELMA,,,31
2008,MALATYA,ERIK,,,0
2008,MALATYA,FASULYE,,,123
2008,MALATYA,KAYISI,,,7786
2008,MALATYA,KIRAZ,,,5
2008,MALATYA,MERCIMEK,,,1951
2008,MALATYA,NOHUT,,,1962
2008,MALATYA,PATLICAN,,,6
2008,MALATYA,SEFTALI,,,0
2008,MALATYA,UZUM,,,5
2008,MALATYA,VISNE,,,7
2008,MALATYA,CEVIZ,,,68
2008,MALATYA,FIG,,,8
2008,MALATYA,KARPUZ,,,2
2008,MALATYA,YONCA,,,18
2008,MALATYA,MISIR,,,5
2008,MALATYA,ZERDALI,,,28
2008,MALATYA,CENNET ELMASI,,,0
2018,AYDIN,BAL KABAGI,,,10
2008,MALATYA,KAYISI (FIDAN),,,0
2008,MANISA,ADACAYI,,,3
2008,MANISA,ARMUT,,,35
2008,MANISA,AYVA,,,0
2008,MANISA,BADEM,,,250
2008,MANISA,BIBER,,,2281
2008,MANISA,BUGDAY,,,288
2008,MANISA,CILEK,,,3
2008,MANISA,DOMATES,,,3347
2008,MANISA,ELMA,,,2720
2008,MANISA,ERIK,,,62
2008,MANISA,FASULYE,,,3
2008,MANISA,HASHAS,,,667
2008,MANISA,HIYAR,,,6
2008,MANISA,INCIR,,,13
2008,MANISA,KABAK,,,7
2008,MANISA,KEKIK,,,6
2008,MANISA,KIRAZ,,,33
2008,MANISA,PATLICAN,,,309
2008,MANISA,SUSAM,,,10
2008,MANISA,SEFTALI,,,378
2008,MANISA,UZUM,,,12394
2008,MANISA,ARPA,,,17
2018,BURSA,BAL KABAGI,,,14
2008,MANISA,KAPARI,,,19
2008,MANISA,PAMUK,,,69
2008,MANISA,SOGAN,,,222
2008,MANISA,TARHANA OTU,,,3
2008,MANISA,ZEYTIN,,,1455
2008,MANISA,KARPUZ,,,140
2008,MANISA,KAVUN,,,505
